fake uint32 uint64 1 2000000 7e-08 0.0556335 mt
sorted uint32 uint64 1 2000000 1.916e-06 0.0731004 mt
sorted_bf uint32 uint64 1 2000000 1.65e-07 0.0722577 mt
sorted_bfp uint32 uint64 1 2000000 1.67e-07 0.0669642 mt
veb uint32 uint64 1 2000000 1.92e-06 0.0837019 mt
eytzinger_branchy uint32 uint64 1 2000000 2.52e-07 0.0687619 mt
eytzinger_bf uint32 uint64 1 2000000 1.45e-07 0.0783406 mt
eytzinger_bfp uint32 uint64 1 2000000 1.24e-07 0.0735928 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.555e-06 0.0753557 mt
eytzinger_bfp_a uint32 uint64 1 2000000 4.17e-07 0.0784872 mt
btree32 uint32 uint64 1 2000000 8.96e-07 0.0714919 mt
btree16 uint32 uint64 1 2000000 1.431e-06 0.0752893 mt
btree4 uint32 uint64 1 2000000 8.29e-07 0.0728355 mt
btree16_bf uint32 uint64 1 2000000 2.25e-07 0.0694317 mt
btree16_bfp uint32 uint64 1 2000000 2.01e-07 0.0746105 mt
btree8_bfp uint32 uint64 1 2000000 1.82e-07 0.0704472 mt
btree4_bfp uint32 uint64 1 2000000 2.6e-07 0.0801461 mt
btree32_a uint32 uint64 1 2000000 1.317e-06 0.0759417 mt
btree16_a uint32 uint64 1 2000000 6.45e-07 0.0751518 mt
btree8_a uint32 uint64 1 2000000 1.905e-06 0.0743288 mt
btree16_bf_a uint32 uint64 1 2000000 5.1e-07 0.0783279 mt
btree16_bfp_a uint32 uint64 1 2000000 5.7e-07 0.0713269 mt
btree8_bfp_a uint32 uint64 1 2000000 4.3e-07 0.066017 mt
btree4_bfp_a uint32 uint64 1 2000000 5.6e-07 0.0672771 mt
fake uint32 uint64 1 2000000 7e-08 0.0557943 mt
sorted uint32 uint64 1 2000000 1.71e-06 0.0695082 mt
sorted_bf uint32 uint64 1 2000000 1.46e-07 0.0739373 mt
sorted_bfp uint32 uint64 1 2000000 1.51e-07 0.0661568 mt
veb uint32 uint64 1 2000000 1.895e-06 0.0774611 mt
eytzinger_branchy uint32 uint64 1 2000000 2.54e-07 0.0713779 mt
eytzinger_bf uint32 uint64 1 2000000 1.49e-07 0.0701034 mt
eytzinger_bfp uint32 uint64 1 2000000 1.46e-07 0.0757797 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.979e-06 0.0711875 mt
eytzinger_bfp_a uint32 uint64 1 2000000 5.33e-07 0.0767208 mt
btree32 uint32 uint64 1 2000000 1.093e-06 0.0709483 mt
btree16 uint32 uint64 1 2000000 1.325e-06 0.0720962 mt
btree4 uint32 uint64 1 2000000 8.36e-07 0.0791678 mt
btree16_bf uint32 uint64 1 2000000 2.29e-07 0.0751945 mt
btree16_bfp uint32 uint64 1 2000000 2.25e-07 0.0698244 mt
btree8_bfp uint32 uint64 1 2000000 2.06e-07 0.070534 mt
btree4_bfp uint32 uint64 1 2000000 2.46e-07 0.0730243 mt
btree32_a uint32 uint64 1 2000000 1.078e-06 0.0663986 mt
btree16_a uint32 uint64 1 2000000 5.25e-07 0.0791921 mt
btree8_a uint32 uint64 1 2000000 2.051e-06 0.0721027 mt
btree16_bf_a uint32 uint64 1 2000000 4.93e-07 0.073826 mt
btree16_bfp_a uint32 uint64 1 2000000 4.97e-07 0.0711151 mt
btree8_bfp_a uint32 uint64 1 2000000 5.46e-07 0.0724596 mt
btree4_bfp_a uint32 uint64 1 2000000 6.41e-07 0.0726001 mt
fake uint32 uint64 1 2000000 7.3e-08 0.0624397 mt
sorted uint32 uint64 1 2000000 1.824e-06 0.0728719 mt
sorted_bf uint32 uint64 1 2000000 2.03e-07 0.0709378 mt
sorted_bfp uint32 uint64 1 2000000 1.7e-07 0.0690819 mt
veb uint32 uint64 1 2000000 1.863e-06 0.0790341 mt
eytzinger_branchy uint32 uint64 1 2000000 2.51e-07 0.0702011 mt
eytzinger_bf uint32 uint64 1 2000000 1.29e-07 0.0731985 mt
eytzinger_bfp uint32 uint64 1 2000000 1.44e-07 0.0681605 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.39e-06 0.0745517 mt
eytzinger_bfp_a uint32 uint64 1 2000000 4.93e-07 0.0701575 mt
btree32 uint32 uint64 1 2000000 7.9e-07 0.0700806 mt
btree16 uint32 uint64 1 2000000 1.337e-06 0.069857 mt
btree4 uint32 uint64 1 2000000 6.91e-07 0.074933 mt
btree16_bf uint32 uint64 1 2000000 2.19e-07 0.0725442 mt
btree16_bfp uint32 uint64 1 2000000 2.18e-07 0.0666405 mt
btree8_bfp uint32 uint64 1 2000000 2.07e-07 0.0705153 mt
btree4_bfp uint32 uint64 1 2000000 2.25e-07 0.0695135 mt
btree32_a uint32 uint64 1 2000000 1.053e-06 0.0717441 mt
btree16_a uint32 uint64 1 2000000 5e-07 0.0747156 mt
btree8_a uint32 uint64 1 2000000 1.679e-06 0.0749148 mt
btree16_bf_a uint32 uint64 1 2000000 4.65e-07 0.0685256 mt
btree16_bfp_a uint32 uint64 1 2000000 4.96e-07 0.0680769 mt
btree8_bfp_a uint32 uint64 1 2000000 5.12e-07 0.0643873 mt
btree4_bfp_a uint32 uint64 1 2000000 3.68e-07 0.0721188 mt
fake uint32 uint64 2 2000000 6.6e-08 0.0597533 mt
sorted uint32 uint64 2 2000000 1.787e-06 0.0765074 mt
sorted_bf uint32 uint64 2 2000000 1.63e-07 0.0751355 mt
sorted_bfp uint32 uint64 2 2000000 1.64e-07 0.0660799 mt
veb uint32 uint64 2 2000000 1.212e-06 0.0822285 mt
eytzinger_branchy uint32 uint64 2 2000000 2.37e-07 0.0797462 mt
eytzinger_bf uint32 uint64 2 2000000 1.56e-07 0.0710563 mt
eytzinger_bfp uint32 uint64 2 2000000 1.53e-07 0.0691045 mt
eytzinger_bf_a uint32 uint64 2 2000000 2.195e-06 0.0728471 mt
eytzinger_bfp_a uint32 uint64 2 2000000 4.03e-07 0.0707355 mt
btree32 uint32 uint64 2 2000000 8.2e-07 0.0826961 mt
btree16 uint32 uint64 2 2000000 1.373e-06 0.0765657 mt
btree4 uint32 uint64 2 2000000 6.78e-07 0.0789926 mt
btree16_bf uint32 uint64 2 2000000 2.55e-07 0.0733407 mt
btree16_bfp uint32 uint64 2 2000000 2.27e-07 0.0721835 mt
btree8_bfp uint32 uint64 2 2000000 2.15e-07 0.072469 mt
btree4_bfp uint32 uint64 2 2000000 1.82e-07 0.071885 mt
btree32_a uint32 uint64 2 2000000 1.177e-06 0.0793163 mt
btree16_a uint32 uint64 2 2000000 4.94e-07 0.0811489 mt
btree8_a uint32 uint64 2 2000000 1.562e-06 0.0873685 mt
btree16_bf_a uint32 uint64 2 2000000 5.45e-07 0.0716373 mt
btree16_bfp_a uint32 uint64 2 2000000 5.32e-07 0.0761661 mt
btree8_bfp_a uint32 uint64 2 2000000 5.33e-07 0.0741576 mt
btree4_bfp_a uint32 uint64 2 2000000 4.66e-07 0.0768931 mt
fake uint32 uint64 3 2000000 6.4e-08 0.0549282 mt
sorted uint32 uint64 3 2000000 1.847e-06 0.0740749 mt
sorted_bf uint32 uint64 3 2000000 1.41e-07 0.0735577 mt
sorted_bfp uint32 uint64 3 2000000 1.69e-07 0.0724311 mt
veb uint32 uint64 3 2000000 1.279e-06 0.0828778 mt
eytzinger_branchy uint32 uint64 3 2000000 2.51e-07 0.0783991 mt
eytzinger_bf uint32 uint64 3 2000000 1.53e-07 0.0728618 mt
eytzinger_bfp uint32 uint64 3 2000000 1.7e-07 0.0701055 mt
eytzinger_bf_a uint32 uint64 3 2000000 2.195e-06 0.0688057 mt
eytzinger_bfp_a uint32 uint64 3 2000000 4.74e-07 0.0747933 mt
btree32 uint32 uint64 3 2000000 7.65e-07 0.0788375 mt
btree16 uint32 uint64 3 2000000 1.336e-06 0.0810388 mt
btree4 uint32 uint64 3 2000000 6.4e-07 0.082239 mt
btree16_bf uint32 uint64 3 2000000 2.17e-07 0.072382 mt
btree16_bfp uint32 uint64 3 2000000 2.22e-07 0.0729716 mt
btree8_bfp uint32 uint64 3 2000000 2.07e-07 0.0738117 mt
btree4_bfp uint32 uint64 3 2000000 2.24e-07 0.080783 mt
btree32_a uint32 uint64 3 2000000 1.062e-06 0.0841069 mt
btree16_a uint32 uint64 3 2000000 4.79e-07 0.0818173 mt
btree8_a uint32 uint64 3 2000000 1.546e-06 0.0812264 mt
btree16_bf_a uint32 uint64 3 2000000 4.8e-07 0.0734743 mt
btree16_bfp_a uint32 uint64 3 2000000 4.18e-07 0.0740968 mt
btree8_bfp_a uint32 uint64 3 2000000 5.39e-07 0.0775963 mt
btree4_bfp_a uint32 uint64 3 2000000 3.73e-07 0.0736796 mt
fake uint32 uint64 3 2000000 6.9e-08 0.0600505 mt
sorted uint32 uint64 3 2000000 1.683e-06 0.085372 mt
sorted_bf uint32 uint64 3 2000000 1.65e-07 0.0790025 mt
sorted_bfp uint32 uint64 3 2000000 1.54e-07 0.0706119 mt
veb uint32 uint64 3 2000000 1.21e-06 0.0894394 mt
eytzinger_branchy uint32 uint64 3 2000000 2.25e-07 0.0796841 mt
eytzinger_bf uint32 uint64 3 2000000 1.6e-07 0.0737049 mt
eytzinger_bfp uint32 uint64 3 2000000 1.56e-07 0.0718531 mt
eytzinger_bf_a uint32 uint64 3 2000000 2.199e-06 0.0699426 mt
eytzinger_bfp_a uint32 uint64 3 2000000 4.31e-07 0.0755562 mt
btree32 uint32 uint64 3 2000000 7.67e-07 0.0840221 mt
btree16 uint32 uint64 3 2000000 1.328e-06 0.0846247 mt
btree4 uint32 uint64 3 2000000 7.18e-07 0.0796088 mt
btree16_bf uint32 uint64 3 2000000 2.27e-07 0.0730253 mt
btree16_bfp uint32 uint64 3 2000000 2.12e-07 0.0740977 mt
btree8_bfp uint32 uint64 3 2000000 2.12e-07 0.0742947 mt
btree4_bfp uint32 uint64 3 2000000 1.73e-07 0.0780536 mt
btree32_a uint32 uint64 3 2000000 1.053e-06 0.0825376 mt
btree16_a uint32 uint64 3 2000000 4.93e-07 0.0839394 mt
btree8_a uint32 uint64 3 2000000 1.66e-06 0.0788281 mt
btree16_bf_a uint32 uint64 3 2000000 4.5e-07 0.0751895 mt
btree16_bfp_a uint32 uint64 3 2000000 4.87e-07 0.0756381 mt
btree8_bfp_a uint32 uint64 3 2000000 5.11e-07 0.0712295 mt
btree4_bfp_a uint32 uint64 3 2000000 4.28e-07 0.0797763 mt
fake uint32 uint64 5 2000000 7.5e-08 0.0674125 mt
sorted uint32 uint64 5 2000000 1.725e-06 0.0965264 mt
sorted_bf uint32 uint64 5 2000000 1.75e-07 0.0710023 mt
sorted_bfp uint32 uint64 5 2000000 1.69e-07 0.0722265 mt
veb uint32 uint64 5 2000000 1.408e-06 0.0907494 mt
eytzinger_branchy uint32 uint64 5 2000000 2.73e-07 0.084094 mt
eytzinger_bf uint32 uint64 5 2000000 1.91e-07 0.0764214 mt
eytzinger_bfp uint32 uint64 5 2000000 1.83e-07 0.075664 mt
eytzinger_bf_a uint32 uint64 5 2000000 2.327e-06 0.074581 mt
eytzinger_bfp_a uint32 uint64 5 2000000 4.6e-07 0.0762145 mt
btree32 uint32 uint64 5 2000000 8.28e-07 0.0860886 mt
btree16 uint32 uint64 5 2000000 1.384e-06 0.0855009 mt
btree4 uint32 uint64 5 2000000 7.92e-07 0.0872765 mt
btree16_bf uint32 uint64 5 2000000 2.35e-07 0.0775368 mt
btree16_bfp uint32 uint64 5 2000000 2.54e-07 0.0771686 mt
btree8_bfp uint32 uint64 5 2000000 2.15e-07 0.0733242 mt
btree4_bfp uint32 uint64 5 2000000 3.77e-07 0.0876648 mt
btree32_a uint32 uint64 5 2000000 1.158e-06 0.090538 mt
btree16_a uint32 uint64 5 2000000 5.78e-07 0.0876337 mt
btree8_a uint32 uint64 5 2000000 1.588e-06 0.0844912 mt
btree16_bf_a uint32 uint64 5 2000000 6.03e-07 0.0733318 mt
btree16_bfp_a uint32 uint64 5 2000000 5.6e-07 0.0721939 mt
btree8_bfp_a uint32 uint64 5 2000000 4.74e-07 0.0791636 mt
btree4_bfp_a uint32 uint64 5 2000000 7.99e-07 0.0806348 mt
fake uint32 uint64 6 2000000 6.9e-08 0.060557 mt
sorted uint32 uint64 6 2000000 1.825e-06 0.085196 mt
sorted_bf uint32 uint64 6 2000000 1.8e-07 0.0660605 mt
sorted_bfp uint32 uint64 6 2000000 1.69e-07 0.0727565 mt
veb uint32 uint64 6 2000000 1.371e-06 0.0983313 mt
eytzinger_branchy uint32 uint64 6 2000000 2.16e-07 0.0845683 mt
eytzinger_bf uint32 uint64 6 2000000 1.91e-07 0.071752 mt
eytzinger_bfp uint32 uint64 6 2000000 1.75e-07 0.0719917 mt
eytzinger_bf_a uint32 uint64 6 2000000 2.277e-06 0.0765826 mt
eytzinger_bfp_a uint32 uint64 6 2000000 4.46e-07 0.0734179 mt
btree32 uint32 uint64 6 2000000 8.19e-07 0.091704 mt
btree16 uint32 uint64 6 2000000 1.32e-06 0.0891008 mt
btree4 uint32 uint64 6 2000000 9.4e-07 0.0909001 mt
btree16_bf uint32 uint64 6 2000000 2.64e-07 0.0736679 mt
btree16_bfp uint32 uint64 6 2000000 2.53e-07 0.0720197 mt
btree8_bfp uint32 uint64 6 2000000 2.14e-07 0.0735293 mt
btree4_bfp uint32 uint64 6 2000000 3.49e-07 0.0876168 mt
btree32_a uint32 uint64 6 2000000 1.088e-06 0.0964277 mt
btree16_a uint32 uint64 6 2000000 4.73e-07 0.0882016 mt
btree8_a uint32 uint64 6 2000000 1.684e-06 0.0890457 mt
btree16_bf_a uint32 uint64 6 2000000 5.2e-07 0.0821463 mt
btree16_bfp_a uint32 uint64 6 2000000 5.43e-07 0.0752599 mt
btree8_bfp_a uint32 uint64 6 2000000 5.01e-07 0.0730214 mt
btree4_bfp_a uint32 uint64 6 2000000 4.96e-07 0.0840265 mt
fake uint32 uint64 7 2000000 7.3e-08 0.0589396 mt
sorted uint32 uint64 7 2000000 1.827e-06 0.0881321 mt
sorted_bf uint32 uint64 7 2000000 1.64e-07 0.0769697 mt
sorted_bfp uint32 uint64 7 2000000 1.79e-07 0.0706446 mt
veb uint32 uint64 7 2000000 1.252e-06 0.0981815 mt
eytzinger_branchy uint32 uint64 7 2000000 2.72e-07 0.0866412 mt
eytzinger_bf uint32 uint64 7 2000000 1.74e-07 0.0748183 mt
eytzinger_bfp uint32 uint64 7 2000000 1.84e-07 0.0762689 mt
eytzinger_bf_a uint32 uint64 7 2000000 1.798e-06 0.0767995 mt
eytzinger_bfp_a uint32 uint64 7 2000000 4.95e-07 0.0755813 mt
btree32 uint32 uint64 7 2000000 8.04e-07 0.0894692 mt
btree16 uint32 uint64 7 2000000 1.369e-06 0.0906773 mt
btree4 uint32 uint64 7 2000000 7.32e-07 0.0883321 mt
btree16_bf uint32 uint64 7 2000000 2.4e-07 0.0719958 mt
btree16_bfp uint32 uint64 7 2000000 2.32e-07 0.0755784 mt
btree8_bfp uint32 uint64 7 2000000 1.84e-07 0.0740995 mt
btree4_bfp uint32 uint64 7 2000000 2.85e-07 0.0835979 mt
btree32_a uint32 uint64 7 2000000 1.197e-06 0.0873365 mt
btree16_a uint32 uint64 7 2000000 5.11e-07 0.0888331 mt
btree8_a uint32 uint64 7 2000000 1.574e-06 0.0900346 mt
btree16_bf_a uint32 uint64 7 2000000 5.29e-07 0.0700099 mt
btree16_bfp_a uint32 uint64 7 2000000 5.79e-07 0.0722039 mt
btree8_bfp_a uint32 uint64 7 2000000 5.06e-07 0.076126 mt
btree4_bfp_a uint32 uint64 7 2000000 5.14e-07 0.0920226 mt
fake uint32 uint64 10 2000000 7.4e-08 0.0596018 mt
sorted uint32 uint64 10 2000000 1.736e-06 0.10184 mt
sorted_bf uint32 uint64 10 2000000 1.51e-07 0.0715022 mt
sorted_bfp uint32 uint64 10 2000000 1.63e-07 0.0740063 mt
veb uint32 uint64 10 2000000 1.45e-06 0.105717 mt
eytzinger_branchy uint32 uint64 10 2000000 2.49e-07 0.0941115 mt
eytzinger_bf uint32 uint64 10 2000000 2.18e-07 0.078539 mt
eytzinger_bfp uint32 uint64 10 2000000 2.12e-07 0.0839096 mt
eytzinger_bf_a uint32 uint64 10 2000000 1.876e-06 0.0856982 mt
eytzinger_bfp_a uint32 uint64 10 2000000 4.9e-07 0.0835311 mt
btree32 uint32 uint64 10 2000000 7.7e-07 0.0944832 mt
btree16 uint32 uint64 10 2000000 1.393e-06 0.0931236 mt
btree4 uint32 uint64 10 2000000 8.19e-07 0.0859273 mt
btree16_bf uint32 uint64 10 2000000 2.33e-07 0.0781035 mt
btree16_bfp uint32 uint64 10 2000000 2.35e-07 0.0800124 mt
btree8_bfp uint32 uint64 10 2000000 2.66e-07 0.0819343 mt
btree4_bfp uint32 uint64 10 2000000 3.11e-07 0.0882917 mt
btree32_a uint32 uint64 10 2000000 1.124e-06 0.0964609 mt
btree16_a uint32 uint64 10 2000000 6.13e-07 0.101526 mt
btree8_a uint32 uint64 10 2000000 1.772e-06 0.0879436 mt
btree16_bf_a uint32 uint64 10 2000000 5.7e-07 0.0805997 mt
btree16_bfp_a uint32 uint64 10 2000000 5.64e-07 0.0750571 mt
btree8_bfp_a uint32 uint64 10 2000000 5.7e-07 0.0874075 mt
btree4_bfp_a uint32 uint64 10 2000000 5.66e-07 0.0883285 mt
fake uint32 uint64 12 2000000 6.6e-08 0.0627389 mt
sorted uint32 uint64 12 2000000 1.905e-06 0.0898338 mt
sorted_bf uint32 uint64 12 2000000 3.01e-07 0.0722975 mt
sorted_bfp uint32 uint64 12 2000000 2.17e-07 0.080933 mt
veb uint32 uint64 12 2000000 2.059e-06 0.113085 mt
eytzinger_branchy uint32 uint64 12 2000000 4.9e-07 0.0982153 mt
eytzinger_bf uint32 uint64 12 2000000 2.51e-07 0.0786484 mt
eytzinger_bfp uint32 uint64 12 2000000 2.45e-07 0.0801889 mt
eytzinger_bf_a uint32 uint64 12 2000000 2.143e-06 0.0822477 mt
eytzinger_bfp_a uint32 uint64 12 2000000 5.1e-07 0.082267 mt
btree32 uint32 uint64 12 2000000 8.96e-07 0.0949574 mt
btree16 uint32 uint64 12 2000000 1.39e-06 0.0941272 mt
btree4 uint32 uint64 12 2000000 1.072e-06 0.0905462 mt
btree16_bf uint32 uint64 12 2000000 2.44e-07 0.080905 mt
btree16_bfp uint32 uint64 12 2000000 2.39e-07 0.0769445 mt
btree8_bfp uint32 uint64 12 2000000 2.9e-07 0.0843477 mt
btree4_bfp uint32 uint64 12 2000000 3.89e-07 0.0933644 mt
btree32_a uint32 uint64 12 2000000 1.193e-06 0.100565 mt
btree16_a uint32 uint64 12 2000000 5.6e-07 0.101481 mt
btree8_a uint32 uint64 12 2000000 1.862e-06 0.089345 mt
btree16_bf_a uint32 uint64 12 2000000 6.49e-07 0.0803984 mt
btree16_bfp_a uint32 uint64 12 2000000 5.53e-07 0.0774583 mt
btree8_bfp_a uint32 uint64 12 2000000 6.03e-07 0.0855747 mt
btree4_bfp_a uint32 uint64 12 2000000 9.65e-07 0.0943183 mt
fake uint32 uint64 15 2000000 7.4e-08 0.053288 mt
sorted uint32 uint64 15 2000000 1.879e-06 0.0921915 mt
sorted_bf uint32 uint64 15 2000000 1.71e-07 0.0758235 mt
sorted_bfp uint32 uint64 15 2000000 1.85e-07 0.0731649 mt
veb uint32 uint64 15 2000000 1.385e-06 0.11369 mt
eytzinger_branchy uint32 uint64 15 2000000 3e-07 0.0979059 mt
eytzinger_bf uint32 uint64 15 2000000 2.85e-07 0.0802149 mt
eytzinger_bfp uint32 uint64 15 2000000 2.85e-07 0.0796438 mt
eytzinger_bf_a uint32 uint64 15 2000000 1.914e-06 0.0761883 mt
eytzinger_bfp_a uint32 uint64 15 2000000 5.08e-07 0.0788445 mt
btree32 uint32 uint64 15 2000000 8e-07 0.0995865 mt
btree16 uint32 uint64 15 2000000 1.337e-06 0.098755 mt
btree4 uint32 uint64 15 2000000 8.1e-07 0.0907667 mt
btree16_bf uint32 uint64 15 2000000 2.16e-07 0.0774386 mt
btree16_bfp uint32 uint64 15 2000000 2.5e-07 0.0769306 mt
btree8_bfp uint32 uint64 15 2000000 2.86e-07 0.0865712 mt
btree4_bfp uint32 uint64 15 2000000 3.73e-07 0.0939515 mt
btree32_a uint32 uint64 15 2000000 1.125e-06 0.100836 mt
btree16_a uint32 uint64 15 2000000 4.6e-07 0.0997619 mt
btree8_a uint32 uint64 15 2000000 1.696e-06 0.0931721 mt
btree16_bf_a uint32 uint64 15 2000000 4.36e-07 0.0762088 mt
btree16_bfp_a uint32 uint64 15 2000000 4.79e-07 0.0729393 mt
