fake uint128 uint64 1 2000000 4.9e-08 0.0429994 -1199743
sorted uint128 uint64 1 2000000 1.56e-07 0.0439234 -399486
sorted_bf uint128 uint64 1 2000000 9.4e-08 0.0445045 -399486
eytzinger_bf_a uint128 uint64 1 2000000 2.313e-06 0.0477572 -399486
eytzinger_bfp_a uint128 uint64 1 2000000 2.92e-07 0.0478573 -399486
eytzinger_bfpm_a uint128 uint64 1 2000000 2.91e-07 0.0487093 -399486
esmixed uint128 uint64 1 2000000 1.735e-06 0.0488207 -399486
esmixed_pf uint128 uint64 1 2000000 5.14e-07 0.0492658 -399486
ricer_pf uint128 uint64 1 2000000 2.1e-07 0.0446358 -399486
eytzinger_unrolled uint128 uint64 1 2000000 2.33e-07 0.0474907 -399486
hybrid uint128 uint64 1 2000000 3.66e-07 0.0450225 -399486
fetcher_0 uint128 uint64 1 2000000 3.3e-07 0.0481651 -399486
fetcher_1 uint128 uint64 1 2000000 2.89e-07 0.048646 -399486
fetcher_2 uint128 uint64 1 2000000 3.18e-07 0.0488707 -399486
fake uint128 uint64 1 2000000 8e-08 0.0447188 -1199743
sorted uint128 uint64 1 2000000 1.61e-07 0.0439832 -399486
sorted_bf uint128 uint64 1 2000000 9.7e-08 0.0445537 -399486
eytzinger_bf_a uint128 uint64 1 2000000 2.007e-06 0.0477437 -399486
eytzinger_bfp_a uint128 uint64 1 2000000 2.81e-07 0.0480586 -399486
eytzinger_bfpm_a uint128 uint64 1 2000000 3.15e-07 0.0486476 -399486
esmixed uint128 uint64 1 2000000 1.608e-06 0.0486818 -399486
esmixed_pf uint128 uint64 1 2000000 4.44e-07 0.0492661 -399486
ricer_pf uint128 uint64 1 2000000 1.49e-07 0.0448709 -399486
eytzinger_unrolled uint128 uint64 1 2000000 1.4e-07 0.0474346 -399486
hybrid uint128 uint64 1 2000000 3.2e-07 0.0450295 -399486
fetcher_0 uint128 uint64 1 2000000 3.42e-07 0.0483022 -399486
fetcher_1 uint128 uint64 1 2000000 2.76e-07 0.0489112 -399486
fetcher_2 uint128 uint64 1 2000000 3.74e-07 0.0519494 -399486
fake uint128 uint64 1 2000000 4e-08 0.0429266 -1199743
sorted uint128 uint64 1 2000000 2.03e-07 0.0438596 -399486
sorted_bf uint128 uint64 1 2000000 9.9e-08 0.0446702 -399486
eytzinger_bf_a uint128 uint64 1 2000000 2.641e-06 0.0478117 -399486
eytzinger_bfp_a uint128 uint64 1 2000000 3.02e-07 0.0478928 -399486
eytzinger_bfpm_a uint128 uint64 1 2000000 2.72e-07 0.0485514 -399486
esmixed uint128 uint64 1 2000000 1.443e-06 0.0486997 -399486
esmixed_pf uint128 uint64 1 2000000 3.8e-07 0.0493816 -399486
ricer_pf uint128 uint64 1 2000000 2.29e-07 0.0446795 -399486
eytzinger_unrolled uint128 uint64 1 2000000 2.14e-07 0.0473597 -399486
hybrid uint128 uint64 1 2000000 4.27e-07 0.0449133 -399486
fetcher_0 uint128 uint64 1 2000000 3.23e-07 0.0484581 -399486
fetcher_1 uint128 uint64 1 2000000 3.18e-07 0.0485992 -399486
fetcher_2 uint128 uint64 1 2000000 3.05e-07 0.0487147 -399486
fake uint128 uint64 2 2000000 4.3e-08 0.0455032 285277
sorted uint128 uint64 2 2000000 1.06e-07 0.0510531 1428250
sorted_bf uint128 uint64 2 2000000 1.01e-07 0.0474062 1428250
eytzinger_bf_a uint128 uint64 2 2000000 2.087e-06 0.0483411 1428250
eytzinger_bfp_a uint128 uint64 2 2000000 3.77e-07 0.0488235 1428250
eytzinger_bfpm_a uint128 uint64 2 2000000 2.86e-07 0.0492163 1428250
esmixed uint128 uint64 2 2000000 1.792e-06 0.0543392 1428250
esmixed_pf uint128 uint64 2 2000000 1.047e-06 0.054194 1428250
ricer_pf uint128 uint64 2 2000000 2.58e-07 0.0480383 1428250
eytzinger_unrolled uint128 uint64 2 2000000 2.2e-07 0.0478856 1428250
hybrid uint128 uint64 2 2000000 5.81e-07 0.0483969 1428250
fetcher_0 uint128 uint64 2 2000000 6.87e-07 0.0489692 1428250
fetcher_1 uint128 uint64 2 2000000 3.94e-07 0.0499318 1428250
fetcher_2 uint128 uint64 2 2000000 3.41e-07 0.0510886 1428250
fake uint128 uint64 3 2000000 5.1e-08 0.0432626 1997140
sorted uint128 uint64 3 2000000 1.72e-07 0.0526699 3330216
sorted_bf uint128 uint64 3 2000000 1.06e-07 0.0475943 3330216
eytzinger_bf_a uint128 uint64 3 2000000 1.93e-06 0.0500738 3330216
eytzinger_bfp_a uint128 uint64 3 2000000 3.37e-07 0.0502973 3330216
eytzinger_bfpm_a uint128 uint64 3 2000000 3.17e-07 0.0507687 3330216
esmixed uint128 uint64 3 2000000 1.725e-06 0.0525987 3330216
esmixed_pf uint128 uint64 3 2000000 4.17e-07 0.0534729 3330216
ricer_pf uint128 uint64 3 2000000 2.68e-07 0.0486671 3330216
eytzinger_unrolled uint128 uint64 3 2000000 2.09e-07 0.0485422 3330216
hybrid uint128 uint64 3 2000000 3.65e-07 0.0484072 3330216
fetcher_0 uint128 uint64 3 2000000 3.34e-07 0.0506087 3330216
fetcher_1 uint128 uint64 3 2000000 3.41e-07 0.0516521 3330216
fetcher_2 uint128 uint64 3 2000000 4.36e-07 0.053521 3330216
fake uint128 uint64 3 2000000 6.3e-08 0.0432748 1997140
sorted uint128 uint64 3 2000000 1.48e-07 0.0529245 3330216
sorted_bf uint128 uint64 3 2000000 1.1e-07 0.0475581 3330216
eytzinger_bf_a uint128 uint64 3 2000000 2.273e-06 0.0499073 3330216
eytzinger_bfp_a uint128 uint64 3 2000000 3.56e-07 0.0502909 3330216
eytzinger_bfpm_a uint128 uint64 3 2000000 3.01e-07 0.0508739 3330216
esmixed uint128 uint64 3 2000000 1.645e-06 0.0528304 3330216
esmixed_pf uint128 uint64 3 2000000 4.06e-07 0.0533185 3330216
ricer_pf uint128 uint64 3 2000000 2.69e-07 0.048666 3330216
eytzinger_unrolled uint128 uint64 3 2000000 3.1e-07 0.0486289 3330216
hybrid uint128 uint64 3 2000000 3.6e-07 0.0483295 3330216
fetcher_0 uint128 uint64 3 2000000 3.11e-07 0.0504558 3330216
fetcher_1 uint128 uint64 3 2000000 4.37e-07 0.0514325 3330216
fetcher_2 uint128 uint64 3 2000000 3.14e-07 0.0536414 3330216
fake uint128 uint64 5 2000000 3.9e-08 0.0407281 5683854
sorted uint128 uint64 5 2000000 1.51e-07 0.0585141 7221560
sorted_bf uint128 uint64 5 2000000 1.11e-07 0.0468605 7221560
eytzinger_bf_a uint128 uint64 5 2000000 1.893e-06 0.0537133 7221560
eytzinger_bfp_a uint128 uint64 5 2000000 3.7e-07 0.0570909 7221560
eytzinger_bfpm_a uint128 uint64 5 2000000 4.97e-07 0.0547605 7221560
esmixed uint128 uint64 5 2000000 2.298e-06 0.0531899 7221560
esmixed_pf uint128 uint64 5 2000000 4.57e-07 0.0531117 7221560
ricer_pf uint128 uint64 5 2000000 2.88e-07 0.0519957 7221560
eytzinger_unrolled uint128 uint64 5 2000000 2.72e-07 0.0518018 7221560
hybrid uint128 uint64 5 2000000 3.25e-07 0.0480184 7221560
