fake uint32 uint64 1 2000000 7.8e-08 0.0341893 4293367623
sorted uint32 uint64 1 2000000 1.857e-06 0.0436732 4294567810
sorted_bf uint32 uint64 1 2000000 1.6e-07 0.0440216 4294567810
eytzinger_bf_a uint32 uint64 1 2000000 2.322e-06 0.0477069 4294567810
eytzinger_bfp_a uint32 uint64 1 2000000 2.7e-07 0.0480127 4294567810
eytzinger_bfpm_a uint32 uint64 1 2000000 2.7e-07 0.0475626 4294567810
esmixed uint32 uint64 1 2000000 1.041e-06 0.048285 4294567810
esmixed_pf uint32 uint64 1 2000000 4.7e-07 0.0488774 4294567810
ricer_pf uint32 uint64 1 2000000 2.7e-07 0.0479456 4293767156
hybrid uint32 uint64 1 2000000 5.5e-07 0.0444048 4294567810
fake uint32 uint64 1 2000000 7.2e-08 0.0341527 4293367623
sorted uint32 uint64 1 2000000 1.701e-06 0.0436378 4294567810
sorted_bf uint32 uint64 1 2000000 1.63e-07 0.0439998 4294567810
eytzinger_bf_a uint32 uint64 1 2000000 2.124e-06 0.0476144 4294567810
eytzinger_bfp_a uint32 uint64 1 2000000 2.63e-07 0.0479342 4294567810
eytzinger_bfpm_a uint32 uint64 1 2000000 2.57e-07 0.0475814 4294567810
esmixed uint32 uint64 1 2000000 9.9e-07 0.0483701 4294567810
esmixed_pf uint32 uint64 1 2000000 4.45e-07 0.0489092 4294567810
ricer_pf uint32 uint64 1 2000000 1.99e-07 0.047887 4293767156
hybrid uint32 uint64 1 2000000 3.33e-07 0.0443328 4294567810
fake uint32 uint64 1 2000000 3.5e-08 0.0341477 4293367623
sorted uint32 uint64 1 2000000 1.713e-06 0.0436517 4294567810
sorted_bf uint32 uint64 1 2000000 1.87e-07 0.0440619 4294567810
eytzinger_bf_a uint32 uint64 1 2000000 1.987e-06 0.0476332 4294567810
eytzinger_bfp_a uint32 uint64 1 2000000 2.73e-07 0.0479739 4294567810
eytzinger_bfpm_a uint32 uint64 1 2000000 2.63e-07 0.0475165 4294567810
esmixed uint32 uint64 1 2000000 9.43e-07 0.0482979 4294567810
esmixed_pf uint32 uint64 1 2000000 1.818e-06 0.0488522 4294567810
ricer_pf uint32 uint64 1 2000000 2.15e-07 0.047922 4293767156
hybrid uint32 uint64 1 2000000 3.78e-07 0.0443517 4294567810
fake uint32 uint64 2 2000000 3.7e-08 0.0341569 718
sorted uint32 uint64 2 2000000 1.691e-06 0.0504083 1428250
sorted_bf uint32 uint64 2 2000000 1.24e-07 0.0476691 1428250
eytzinger_bf_a uint32 uint64 2 2000000 2.007e-06 0.0472634 1428250
eytzinger_bfp_a uint32 uint64 2 2000000 2.42e-07 0.0477694 1428250
eytzinger_bfpm_a uint32 uint64 2 2000000 2.5e-07 0.0477652 1428250
esmixed uint32 uint64 2 2000000 9.79e-07 0.0530385 1428250
esmixed_pf uint32 uint64 2 2000000 4.24e-07 0.0531269 1428250
ricer_pf uint32 uint64 2 2000000 1.9e-07 0.0462512 4294111268
hybrid uint32 uint64 2 2000000 2.95e-07 0.0472783 1428250
fake uint32 uint64 3 2000000 4.6e-08 0.0341375 1778691
sorted uint32 uint64 3 2000000 1.712e-06 0.0519831 3330216
sorted_bf uint32 uint64 3 2000000 1.53e-07 0.0478858 3330216
eytzinger_bf_a uint32 uint64 3 2000000 2.021e-06 0.0484744 3330216
eytzinger_bfp_a uint32 uint64 3 2000000 2.66e-07 0.0487395 3330216
eytzinger_bfpm_a uint32 uint64 3 2000000 3e-07 0.0498151 3330216
esmixed uint32 uint64 3 2000000 9.5e-07 0.0525485 3330216
esmixed_pf uint32 uint64 3 2000000 4.68e-07 0.0526814 3330216
ricer_pf uint32 uint64 3 2000000 2.07e-07 0.0552355 3328966
hybrid uint32 uint64 3 2000000 2.99e-07 0.0478847 3330216
fake uint32 uint64 3 2000000 4.1e-08 0.0340928 1778691
sorted uint32 uint64 3 2000000 1.665e-06 0.0519746 3330216
sorted_bf uint32 uint64 3 2000000 1.31e-07 0.0478716 3330216
eytzinger_bf_a uint32 uint64 3 2000000 2.065e-06 0.0484281 3330216
eytzinger_bfp_a uint32 uint64 3 2000000 2.82e-07 0.0487274 3330216
