fake uint32 uint64 1 2000000 6.6e-08 0.05641 mt
sorted uint32 uint64 1 2000000 2.254e-06 0.0638916 mt
sorted_bf uint32 uint64 1 2000000 1.44e-07 0.0642217 mt
sorted_bfp uint32 uint64 1 2000000 1.54e-07 0.0656046 mt
veb uint32 uint64 1 2000000 1.911e-06 0.0676529 mt
eytzinger_branchy uint32 uint64 1 2000000 2.58e-07 0.0651589 mt
eytzinger_bf uint32 uint64 1 2000000 1.32e-07 0.0533831 mt
eytzinger_bfp uint32 uint64 1 2000000 1.4e-07 0.0686176 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.734e-06 0.0664354 mt
eytzinger_bfp_a uint32 uint64 1 2000000 3.94e-07 0.0651059 mt
btree32 uint32 uint64 1 2000000 8.91e-07 0.0664662 mt
btree16 uint32 uint64 1 2000000 1.1982e-05 0.0502984 mt
btree4 uint32 uint64 1 2000000 8.94e-07 0.0531265 mt
btree16_bf uint32 uint64 1 2000000 2.85e-07 0.0670243 mt
btree16_bfp uint32 uint64 1 2000000 2.1e-07 0.051168 mt
btree8_bfp uint32 uint64 1 2000000 2.32e-07 0.0678993 mt
btree4_bfp uint32 uint64 1 2000000 2.14e-07 0.0655249 mt
btree32_a uint32 uint64 1 2000000 1.083e-06 0.0634762 mt
btree16_a uint32 uint64 1 2000000 5.26e-07 0.0647003 mt
btree8_a uint32 uint64 1 2000000 1.2009e-05 0.0487461 mt
btree16_bf_a uint32 uint64 1 2000000 4.77e-07 0.0472682 mt
btree16_bfp_a uint32 uint64 1 2000000 4.71e-07 0.0475317 mt
btree8_bfp_a uint32 uint64 1 2000000 3.96e-07 0.0474712 mt
btree4_bfp_a uint32 uint64 1 2000000 4.84e-07 0.0475913 mt
fake uint32 uint64 1 2000000 7.3e-08 0.034471 mt
sorted uint32 uint64 1 2000000 1.802e-06 0.0455772 mt
sorted_bf uint32 uint64 1 2000000 1.55e-07 0.0458663 mt
sorted_bfp uint32 uint64 1 2000000 1.54e-07 0.0456402 mt
veb uint32 uint64 1 2000000 1.549e-06 0.0475824 mt
eytzinger_branchy uint32 uint64 1 2000000 1.71e-07 0.0471609 mt
eytzinger_bf uint32 uint64 1 2000000 1.4e-07 0.0490321 mt
eytzinger_bfp uint32 uint64 1 2000000 1.3e-07 0.0493127 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.41e-06 0.0492446 mt
eytzinger_bfp_a uint32 uint64 1 2000000 3.85e-07 0.0493651 mt
btree32 uint32 uint64 1 2000000 8.08e-07 0.0459454 mt
btree16 uint32 uint64 1 2000000 1.567e-06 0.0465736 mt
btree4 uint32 uint64 1 2000000 6.54e-07 0.0469633 mt
btree16_bf uint32 uint64 1 2000000 1.96e-07 0.0473378 mt
btree16_bfp uint32 uint64 1 2000000 2e-07 0.0476106 mt
btree8_bfp uint32 uint64 1 2000000 1.88e-07 0.0472624 mt
btree4_bfp uint32 uint64 1 2000000 1.59e-07 0.0472366 mt
btree32_a uint32 uint64 1 2000000 9.48e-07 0.0465649 mt
btree16_a uint32 uint64 1 2000000 4.06e-07 0.047488 mt
btree8_a uint32 uint64 1 2000000 1.821e-06 0.0466551 mt
btree16_bf_a uint32 uint64 1 2000000 4.62e-07 0.0472571 mt
btree16_bfp_a uint32 uint64 1 2000000 4.55e-07 0.047336 mt
btree8_bfp_a uint32 uint64 1 2000000 3.97e-07 0.0475874 mt
btree4_bfp_a uint32 uint64 1 2000000 4.09e-07 0.0475623 mt
fake uint32 uint64 1 2000000 5.1e-08 0.0344804 mt
sorted uint32 uint64 1 2000000 1.738e-06 0.0454181 mt
sorted_bf uint32 uint64 1 2000000 1.52e-07 0.0458577 mt
sorted_bfp uint32 uint64 1 2000000 1.52e-07 0.0457815 mt
veb uint32 uint64 1 2000000 1.557e-06 0.0473793 mt
eytzinger_branchy uint32 uint64 1 2000000 1.73e-07 0.0626705 mt
eytzinger_bf uint32 uint64 1 2000000 1.29e-07 0.0668294 mt
eytzinger_bfp uint32 uint64 1 2000000 1.29e-07 0.0655166 mt
eytzinger_bf_a uint32 uint64 1 2000000 2.106e-06 0.0570286 mt
eytzinger_bfp_a uint32 uint64 1 2000000 3.74e-07 0.0669647 mt
btree32 uint32 uint64 1 2000000 7.51e-07 0.0687578 mt
btree16 uint32 uint64 1 2000000 1.587e-06 0.0667516 mt
btree4 uint32 uint64 1 2000000 6.64e-07 0.0734105 mt
btree16_bf uint32 uint64 1 2000000 2.83e-07 0.069263 mt
btree16_bfp uint32 uint64 1 2000000 2.03e-07 0.0569082 mt
btree8_bfp uint32 uint64 1 2000000 1.96e-07 0.0649599 mt
btree4_bfp uint32 uint64 1 2000000 1.61e-07 0.0697888 mt
btree32_a uint32 uint64 1 2000000 9.84e-07 0.066677 mt
btree16_a uint32 uint64 1 2000000 6.68e-07 0.055153 mt
btree8_a uint32 uint64 1 2000000 1.652e-06 0.0671663 mt
btree16_bf_a uint32 uint64 1 2000000 4.13e-07 0.0638098 mt
btree16_bfp_a uint32 uint64 1 2000000 4.45e-07 0.0689827 mt
btree8_bfp_a uint32 uint64 1 2000000 3.93e-07 0.0758805 mt
btree4_bfp_a uint32 uint64 1 2000000 4.16e-07 0.0690715 mt
fake uint32 uint64 2 2000000 6.3e-08 0.0344898 mt
sorted uint32 uint64 2 2000000 1.789e-06 0.05247 mt
sorted_bf uint32 uint64 2 2000000 1.96e-07 0.0454813 mt
sorted_bfp uint32 uint64 2 2000000 1.63e-07 0.0456704 mt
veb uint32 uint64 2 2000000 1.239e-06 0.0560489 mt
eytzinger_branchy uint32 uint64 2 2000000 2.21e-07 0.0542706 mt
eytzinger_bf uint32 uint64 2 2000000 1.44e-07 0.0459742 mt
eytzinger_bfp uint32 uint64 2 2000000 1.34e-07 0.0467385 mt
eytzinger_bf_a uint32 uint64 2 2000000 2.392e-06 0.0461717 mt
eytzinger_bfp_a uint32 uint64 2 2000000 3.71e-07 0.0466544 mt
btree32 uint32 uint64 2 2000000 8.33e-07 0.0528606 mt
btree16 uint32 uint64 2 2000000 1.486e-06 0.0529827 mt
btree4 uint32 uint64 2 2000000 7.05e-07 0.0529027 mt
btree16_bf uint32 uint64 2 2000000 2.06e-07 0.0470855 mt
btree16_bfp uint32 uint64 2 2000000 2.1e-07 0.0468103 mt
btree8_bfp uint32 uint64 2 2000000 2e-07 0.0468924 mt
btree4_bfp uint32 uint64 2 2000000 2.26e-07 0.0470068 mt
btree32_a uint32 uint64 2 2000000 9.76e-07 0.0533842 mt
btree16_a uint32 uint64 2 2000000 4.11e-07 0.0538952 mt
btree8_a uint32 uint64 2 2000000 1.974e-06 0.053057 mt
btree16_bf_a uint32 uint64 2 2000000 4.76e-07 0.047145 mt
btree16_bfp_a uint32 uint64 2 2000000 4.3e-07 0.0470327 mt
btree8_bfp_a uint32 uint64 2 2000000 3.96e-07 0.0468653 mt
btree4_bfp_a uint32 uint64 2 2000000 4.05e-07 0.0473826 mt
fake uint32 uint64 3 2000000 7.7e-08 0.0378225 mt
sorted uint32 uint64 3 2000000 1.785e-06 0.0733021 mt
sorted_bf uint32 uint64 3 2000000 1.52e-07 0.0670477 mt
sorted_bfp uint32 uint64 3 2000000 1.66e-07 0.0662561 mt
veb uint32 uint64 3 2000000 1.257e-06 0.079775 mt
eytzinger_branchy uint32 uint64 3 2000000 2.1e-07 0.0619744 mt
