eytzinger_bfp_a uint32 uint64 5 2000000 3.89e-07 0.051577 mt
btree32 uint32 uint64 5 2000000 7.6e-07 0.0599321 mt
btree16 uint32 uint64 5 2000000 1.762e-06 0.0595523 mt
btree4 uint32 uint64 5 2000000 6.96e-07 0.0594177 mt
btree16_bf uint32 uint64 5 2000000 2.38e-07 0.0473928 mt
btree16_bfp uint32 uint64 5 2000000 2.4e-07 0.0470607 mt
btree8_bfp uint32 uint64 5 2000000 2.11e-07 0.047126 mt
btree4_bfp uint32 uint64 5 2000000 2.81e-07 0.0570073 mt
btree32_a uint32 uint64 5 2000000 1.014e-06 0.0605221 mt
btree16_a uint32 uint64 5 2000000 4.93e-07 0.0607463 mt
btree8_a uint32 uint64 5 2000000 1.98e-06 0.0596217 mt
btree16_bf_a uint32 uint64 5 2000000 4.38e-07 0.0473775 mt
btree16_bfp_a uint32 uint64 5 2000000 4.9e-07 0.0471484 mt
btree8_bfp_a uint32 uint64 5 2000000 4.62e-07 0.0471075 mt
btree4_bfp_a uint32 uint64 5 2000000 5e-07 0.0569589 mt
fake uint32 uint64 6 2000000 6.3e-08 0.0361106 mt
sorted uint32 uint64 6 2000000 1.717e-06 0.0607434 mt
sorted_bf uint32 uint64 6 2000000 1.47e-07 0.044576 mt
sorted_bfp uint32 uint64 6 2000000 1.48e-07 0.0454063 mt
veb uint32 uint64 6 2000000 1.22e-06 0.0689044 mt
eytzinger_branchy uint32 uint64 6 2000000 2.2e-07 0.0628429 mt
eytzinger_bf uint32 uint64 6 2000000 1.66e-07 0.0452972 mt
eytzinger_bfp uint32 uint64 6 2000000 1.66e-07 0.0467109 mt
eytzinger_bf_a uint32 uint64 6 2000000 2.118e-06 0.0451189 mt
eytzinger_bfp_a uint32 uint64 6 2000000 4.4e-07 0.0463288 mt
btree32 uint32 uint64 6 2000000 7.63e-07 0.061591 mt
btree16 uint32 uint64 6 2000000 1.615e-06 0.0613591 mt
btree4 uint32 uint64 6 2000000 6.7e-07 0.0614538 mt
btree16_bf uint32 uint64 6 2000000 2.33e-07 0.0465082 mt
btree16_bfp uint32 uint64 6 2000000 2.36e-07 0.0464035 mt
btree8_bfp uint32 uint64 6 2000000 1.92e-07 0.0464726 mt
btree4_bfp uint32 uint64 6 2000000 2.26e-07 0.0566932 mt
btree32_a uint32 uint64 6 2000000 1.009e-06 0.0625426 mt
btree16_a uint32 uint64 6 2000000 4.81e-07 0.0628585 mt
btree8_a uint32 uint64 6 2000000 1.794e-06 0.0616969 mt
btree16_bf_a uint32 uint64 6 2000000 4.8e-07 0.0464825 mt
btree16_bfp_a uint32 uint64 6 2000000 4.86e-07 0.0464676 mt
btree8_bfp_a uint32 uint64 6 2000000 4.51e-07 0.0464553 mt
btree4_bfp_a uint32 uint64 6 2000000 5.23e-07 0.0566727 mt
fake uint32 uint64 7 2000000 7.4e-08 0.0361069 mt
sorted uint32 uint64 7 2000000 1.724e-06 0.0611683 mt
sorted_bf uint32 uint64 7 2000000 1.65e-07 0.044131 mt
sorted_bfp uint32 uint64 7 2000000 1.69e-07 0.0452005 mt
veb uint32 uint64 7 2000000 1.271e-06 0.0695003 mt
eytzinger_branchy uint32 uint64 7 2000000 2.4e-07 0.0631932 mt
eytzinger_bf uint32 uint64 7 2000000 2.07e-07 0.0452161 mt
eytzinger_bfp uint32 uint64 7 2000000 2e-07 0.0475142 mt
eytzinger_bf_a uint32 uint64 7 2000000 2.179e-06 0.0453657 mt
eytzinger_bfp_a uint32 uint64 7 2000000 4.13e-07 0.0470507 mt
btree32 uint32 uint64 7 2000000 7.7e-07 0.0621546 mt
btree16 uint32 uint64 7 2000000 1.584e-06 0.0616376 mt
btree4 uint32 uint64 7 2000000 6.91e-07 0.0614979 mt
btree16_bf uint32 uint64 7 2000000 2.45e-07 0.0460042 mt
btree16_bfp uint32 uint64 7 2000000 2.45e-07 0.0461571 mt
btree8_bfp uint32 uint64 7 2000000 2e-07 0.0456686 mt
btree4_bfp uint32 uint64 7 2000000 2.93e-07 0.0790684 mt
btree32_a uint32 uint64 7 2000000 9.6e-07 0.0659484 mt
btree16_a uint32 uint64 7 2000000 4.52e-07 0.0626246 mt
btree8_a uint32 uint64 7 2000000 1.895e-06 0.0816596 mt
btree16_bf_a uint32 uint64 7 2000000 4.84e-07 0.0460052 mt
btree16_bfp_a uint32 uint64 7 2000000 4.7e-07 0.0462162 mt
btree8_bfp_a uint32 uint64 7 2000000 4.33e-07 0.045968 mt
btree4_bfp_a uint32 uint64 7 2000000 4.47e-07 0.0563377 mt
fake uint32 uint64 10 2000000 7.3e-08 0.0344312 mt
sorted uint32 uint64 10 2000000 1.757e-06 0.0644613 mt
sorted_bf uint32 uint64 10 2000000 1.8e-07 0.0454876 mt
sorted_bfp uint32 uint64 10 2000000 1.76e-07 0.0466097 mt
veb uint32 uint64 10 2000000 1.304e-06 0.0743121 mt
eytzinger_branchy uint32 uint64 10 2000000 2.81e-07 0.0661414 mt
eytzinger_bf uint32 uint64 10 2000000 2.36e-07 0.0551837 mt
eytzinger_bfp uint32 uint64 10 2000000 2.31e-07 0.0564578 mt
eytzinger_bf_a uint32 uint64 10 2000000 2.195e-06 0.0552156 mt
eytzinger_bfp_a uint32 uint64 10 2000000 4.44e-07 0.0563046 mt
btree32 uint32 uint64 10 2000000 7.8e-07 0.0657084 mt
btree16 uint32 uint64 10 2000000 1.718e-06 0.0655022 mt
btree4 uint32 uint64 10 2000000 8.91e-07 0.0608424 mt
btree16_bf uint32 uint64 10 2000000 2.86e-07 0.0480482 mt
btree16_bfp uint32 uint64 10 2000000 2.49e-07 0.0484277 mt
btree8_bfp uint32 uint64 10 2000000 2.8e-07 0.0589334 mt
btree4_bfp uint32 uint64 10 2000000 2.95e-07 0.0628957 mt
btree32_a uint32 uint64 10 2000000 1.014e-06 0.066516 mt
btree16_a uint32 uint64 10 2000000 4.41e-07 0.0669173 mt
btree8_a uint32 uint64 10 2000000 2.016e-06 0.0608732 mt
btree16_bf_a uint32 uint64 10 2000000 4.52e-07 0.048674 mt
btree16_bfp_a uint32 uint64 10 2000000 4.8e-07 0.0481223 mt
btree8_bfp_a uint32 uint64 10 2000000 4.87e-07 0.0588451 mt
btree4_bfp_a uint32 uint64 10 2000000 4.84e-07 0.0629345 mt
fake uint32 uint64 12 2000000 7.3e-08 0.034433 mt
sorted uint32 uint64 12 2000000 1.797e-06 0.0659406 mt
sorted_bf uint32 uint64 12 2000000 1.63e-07 0.045057 mt
sorted_bfp uint32 uint64 12 2000000 1.61e-07 0.0462281 mt
veb uint32 uint64 12 2000000 1.368e-06 0.076891 mt
eytzinger_branchy uint32 uint64 12 2000000 4.19e-07 0.0681886 mt
eytzinger_bf uint32 uint64 12 2000000 2.53e-07 0.0504642 mt
eytzinger_bfp uint32 uint64 12 2000000 2.5e-07 0.0524945 mt
eytzinger_bf_a uint32 uint64 12 2000000 2.237e-06 0.0505783 mt
eytzinger_bfp_a uint32 uint64 12 2000000 4.7e-07 0.0526816 mt
btree32 uint32 uint64 12 2000000 7.76e-07 0.0673241 mt
btree16 uint32 uint64 12 2000000 1.619e-06 0.0668278 mt
btree4 uint32 uint64 12 2000000 7.72e-07 0.0627734 mt
btree16_bf uint32 uint64 12 2000000 2.32e-07 0.0476333 mt
btree16_bfp uint32 uint64 12 2000000 2.3e-07 0.0480255 mt
btree8_bfp uint32 uint64 12 2000000 2.77e-07 0.0608641 mt
btree4_bfp uint32 uint64 12 2000000 3.12e-07 0.0663702 mt
btree32_a uint32 uint64 12 2000000 1.009e-06 0.0681797 mt
btree16_a uint32 uint64 12 2000000 4.22e-07 0.0685002 mt
btree8_a uint32 uint64 12 2000000 1.92e-06 0.0628392 mt
btree16_bf_a uint32 uint64 12 2000000 4.43e-07 0.0482722 mt
btree16_bfp_a uint32 uint64 12 2000000 4.73e-07 0.0476934 mt
btree8_bfp_a uint32 uint64 12 2000000 4.84e-07 0.0606577 mt
btree4_bfp_a uint32 uint64 12 2000000 4.83e-07 0.0662318 mt
fake uint32 uint64 15 2000000 6.3e-08 0.0378669 mt
sorted uint32 uint64 15 2000000 1.865e-06 0.0672295 mt
sorted_bf uint32 uint64 15 2000000 1.57e-07 0.0445561 mt
sorted_bfp uint32 uint64 15 2000000 1.63e-07 0.0457703 mt
veb uint32 uint64 15 2000000 1.325e-06 0.0802239 mt
eytzinger_branchy uint32 uint64 15 2000000 2.98e-07 0.0927078 mt
eytzinger_bf uint32 uint64 15 2000000 2.63e-07 0.0466693 mt
eytzinger_bfp uint32 uint64 15 2000000 2.65e-07 0.0489802 mt
eytzinger_bf_a uint32 uint64 15 2000000 2.369e-06 0.0467576 mt
eytzinger_bfp_a uint32 uint64 15 2000000 5.11e-07 0.0493839 mt
btree32 uint32 uint64 15 2000000 7.42e-07 0.0687915 mt
btree16 uint32 uint64 15 2000000 1.504e-06 0.0683356 mt
btree4 uint32 uint64 15 2000000 7.36e-07 0.0654379 mt
btree16_bf uint32 uint64 15 2000000 2.01e-07 0.0471337 mt
btree16_bfp uint32 uint64 15 2000000 1.99e-07 0.0475204 mt
btree8_bfp uint32 uint64 15 2000000 2.66e-07 0.0613986 mt
btree4_bfp uint32 uint64 15 2000000 3.49e-07 0.0661387 mt
btree32_a uint32 uint64 15 2000000 1.054e-06 0.0694429 mt
btree16_a uint32 uint64 15 2000000 4.6e-07 0.0697085 mt
btree8_a uint32 uint64 15 2000000 2.084e-06 0.0655083 mt
btree16_bf_a uint32 uint64 15 2000000 4.55e-07 0.0478191 mt
btree16_bfp_a uint32 uint64 15 2000000 4.63e-07 0.0471318 mt
btree8_bfp_a uint32 uint64 15 2000000 5.26e-07 0.0608971 mt
btree4_bfp_a uint32 uint64 15 2000000 6.08e-07 0.0660231 mt
fake uint32 uint64 19 2000000 7.1e-08 0.036207 mt
sorted uint32 uint64 19 2000000 1.753e-06 0.0693454 mt
sorted_bf uint32 uint64 19 2000000 1.6e-07 0.0467234 mt
sorted_bfp uint32 uint64 19 2000000 1.61e-07 0.0488911 mt
veb uint32 uint64 19 2000000 1.545e-06 0.0822839 mt
eytzinger_branchy uint32 uint64 19 2000000 4.13e-07 0.0711857 mt
eytzinger_bf uint32 uint64 19 2000000 3.09e-07 0.056933 mt
eytzinger_bfp uint32 uint64 19 2000000 3.12e-07 0.0579772 mt
eytzinger_bf_a uint32 uint64 19 2000000 2.424e-06 0.0564858 mt
eytzinger_bfp_a uint32 uint64 19 2000000 4.85e-07 0.0579755 mt
btree32 uint32 uint64 19 2000000 9.74e-07 0.0710756 mt
btree16 uint32 uint64 19 2000000 1.926e-06 0.0638909 mt
btree4 uint32 uint64 19 2000000 8.03e-07 0.0645788 mt
btree16_bf uint32 uint64 19 2000000 3.57e-07 0.0608047 mt
